Rank,Company,Growth,Revenue,Industry,State,Metro,Employees,URL,YrsOnList
736,Nuvento,624.0699%,$5161532,IT Services,Kansas,"Kansas City, MO-KS",35,http://www.inc.com/profile/nuvento,1
737,Cyber Professional Solutions,622.3586%,$6584234,Construction,California,San Diego,25,http://www.inc.com/profile/cyber-professional-solutions,1
738,e-Cycle,621.9512%,$19423665,Environmental Services,Ohio,"Columbus, OH",109,http://www.inc.com/profile/e-cycle,4
739,Streebo,619.9114%,$3798044,IT Services,Texas,Houston,15,http://www.inc.com/profile/streebo,1
740,Elite Merchant Solutions,619.7978%,$29290940,Financial Services,California,Los Angeles,54,http://www.inc.com/profile/elite-merchant-solutions,5
741,InSync Training,618.3627%,$7512192,Education,Connecticut,"Norwich-New London, CT",52,http://www.inc.com/profile/insync-training,1
742,Professional Project Services,616.4352%,$9285000,Engineering,North Carolina,"Raleigh-Cary, NC",55,http://www.inc.com/profile/professional-project-services,3
743,NIMBL,616.1043%,$6699557,IT Services,Colorado,"Denver-Aurora, CO",58,http://www.inc.com/profile/nimbl,1
744,BulbAmerica,615.7784%,$6302364,Retail,New York,New York City,22,http://www.inc.com/profile/bulbamerica,2
745,Charming Charlie,615.4756%,$370962767,Retail,Texas,Houston,5821,http://www.inc.com/profile/charming-charlie,2
746,Fresh Consulting,614.5553%,$2651000,Business Products & Services,Washington,Seattle,26,http://www.inc.com/profile/fresh-consulting,1
747,Deuce Entertainment,614.2589%,$20599204,Consumer Products & Services,California,Los Angeles,17,http://www.inc.com/profile/deuce-entertainment,3
748,Ikon Financial Group,613.4855%,$8119807,Financial Services,South Carolina,"Charleston-North Charleston, SC",90,http://www.inc.com/profile/ikon-financial-group,2
749,Public Engines,613.4082%,$3502342,Security,Utah,Salt Lake City,30,http://www.inc.com/profile/public-engines,2
750,Livestream,612.6121%,$18855943,Media,New York,New York City,146,http://www.inc.com/profile/livestream,2
751,SADA Systems,612.5858%,$18292534,IT Services,California,Los Angeles,72,http://www.inc.com/profile/sada-systems,6
752,Private Prep,611.9975%,$2530026,Education,New York,New York City,100,http://www.inc.com/profile/private-prep,1
753,A&R Solar,610.5955%,$2355340,Energy,Washington,Seattle,9,http://www.inc.com/profile/ar-solar,1
754,Tempus Nova,610.1401%,$6053447,IT Services,Colorado,Denver,2,http://www.inc.com/profile/tempus-nova,2
755,Click Ship Commerce,607.0545%,$3467388,Retail,Indiana,"Indianapolis, IN",7,http://www.inc.com/profile/click-ship-commerce,1
756,Astonish Results,606.2233%,$14525600,Insurance,Rhode Island,"Providence-New Bedford-Fall River, RI-MA",91,http://www.inc.com/profile/astonish-results,2
757,Tableau Software,604.5394%,$127733000,Software,Washington,Seattle,834,http://www.inc.com/profile/tableau-software,6
758,Strategic AR,603.7331%,$4489085,Health,Kansas,"Kansas City, MO-KS",12,http://www.inc.com/profile/strategic-ar,2
759,Dynamit,601.5988%,$3541404,IT Services,Ohio,"Columbus, OH",35,http://www.inc.com/profile/dynamit,2
760,Advantar Labs,601.059%,$4634000,Health,California,San Diego,30,http://www.inc.com/profile/advantar-labs,1
761,Cherokee Data Solutions,599.9355%,$10120998,Business Products & Services,Oklahoma,"Tulsa, OK",8,http://www.inc.com/profile/cherokee-data-solutions,2
762,Initials,599.7337%,$12592282,Retail,Georgia,"Cornelia, GA",46,http://www.inc.com/profile/initials,2
763,Integrity Express Logistics,599.2068%,$33593348,Logistics & Transportation,Ohio,Cincinnati,74,http://www.inc.com/profile/integrity-express-logistics,2
764,Intuitive Technology Group,597.9949%,$16379993,IT Services,Minnesota,Minneapolis,204,http://www.inc.com/profile/intuitive-technology-group,2
765,PaperG,596.3788%,$7097249,Advertising & Marketing,California,San Francisco,30,http://www.inc.com/profile/paperg,1
766,Marakana,596.1791%,$4122501,Education,California,San Francisco,15,http://www.inc.com/profile/marakana,2
767,Gazelle,594.2924%,$57616235,Consumer Products & Services,Massachusetts,Boston,65,http://www.inc.com/profile/gazelle,4
768,Jatrodiesel,594.1496%,$7448385,Energy,Ohio,"Dayton, OH",18,http://www.inc.com/profile/jatrodiesel,3
769,Peeled Snacks,593.7642%,$5786826,Food & Beverage,New York,New York City,14,http://www.inc.com/profile/peeled-snacks,3
770,Southern Tide,592.1462%,$20446000,Consumer Products & Services,South Carolina,"Greenville-Mauldin-Easley, SC",38,http://www.inc.com/profile/southern-tide,3
771,WaterFilters.net,591.9985%,$37361000,Retail,Minnesota,"Red Wing, MN",45,http://www.inc.com/profile/waterfiltersnet,5
772,Spigit,591.4797%,$17420420,Software,California,San Francisco,125,http://www.inc.com/profile/spigit,2
773,capSpire,590.7371%,$4629845,Energy,Arkansas,"Fayetteville-Springdale-Rogers, AR-MO",27,http://www.inc.com/profile/capspire,1
774,Willis Group,590.2367%,$128032000,Human Resources,Texas,Houston,276,http://www.inc.com/profile/willis-group,5
775,FluidEdge Consulting,589.6737%,$9586465,Health,Pennsylvania,Philadelphia,49,http://www.inc.com/profile/fluidedge-consulting,2
776,WhiteOak Group,588.6948%,$15313039,IT Services,Maryland,"Easton, MD",24,http://www.inc.com/profile/whiteoak-group,3
777,TEVET,587.525%,$65331039,Government Services,Tennessee,"Greeneville, TN",12,http://www.inc.com/profile/tevet,1
778,Surge,584.4083%,$2775474,IT Services,Washington,Seattle,40,http://www.inc.com/profile/surge,2
779,Verengo Solar,583.4655%,$108074805,Energy,California,Los Angeles,711,http://www.inc.com/profile/verengo-solar,3
780,Access America Transport,583.0184%,$350631527,Logistics & Transportation,Tennessee,"Chattanooga, TN-GA",345,http://www.inc.com/profile/access-america-transport,5
781,Rise Interactive,582.927%,$19469682,Advertising & Marketing,Illinois,Chicago,72,http://www.inc.com/profile/rise-interactive,4
782,General Things,581.5665%,$2769818,IT Services,California,San Francisco,23,http://www.inc.com/profile/general-things,1
783,Private Label Nutraceuticals,581.5168%,$31883400,Consumer Products & Services,Georgia,Atlanta,120,http://www.inc.com/profile/private-label-nutraceuticals,1
784,Edge Homes,580.9291%,$71154024,Construction,Utah,"Provo-Orem, UT",37,http://www.inc.com/profile/edge-homes,2
785,Jaybird,580.3246%,$14688195,Consumer Products & Services,Utah,Salt Lake City,30,http://www.inc.com/profile/jaybird,2
786,Roof Diagnostics Solar,580.0954%,$28559867,Energy,New Jersey,New York City,245,http://www.inc.com/profile/roof-diagnostics-solar,1
787,iStrategyLabs,578.9384%,$4074472,Advertising & Marketing,District of Columbia,"Washington, DC",23,http://www.inc.com/profile/istrategylabs,1
788,Digital Energy,578.5671%,$12292989,Consumer Products & Services,New York,New York City,16,http://www.inc.com/profile/digital-energy,1
789,Neighborhood Loans,577.9358%,$2446623,Financial Services,Illinois,Chicago,40,http://www.inc.com/profile/neighborhood-loans,1
790,Revolution Foods,576.9937%,$54078016,Food & Beverage,California,San Francisco,942,http://www.inc.com/profile/revolution-foods,3
791,Equis Staffing,575.3315%,$7929655,Human Resources,California,Los Angeles,9,http://www.inc.com/profile/equis-staffing,3
792,Carousel Checks,574.8009%,$13981881,Financial Services,Illinois,Chicago,71,http://www.inc.com/profile/carousel-checks,2
793,Promofill,573.6973%,$6258197,Logistics & Transportation,California,Los Angeles,11,http://www.inc.com/profile/promofill,1
794,Construct Solutions,572.4467%,$7179297,Construction,Indiana,"Indianapolis, IN",48,http://www.inc.com/profile/construct-solutions,2
795,Techwave Consulting,572.2745%,$9567252,IT Services,Pennsylvania,Philadelphia,75,http://www.inc.com/profile/techwave-consulting,2
796,Clarity Software Solutions,571.6302%,$23070591,Business Products & Services,Connecticut,"New Haven-Milford, CT",45,http://www.inc.com/profile/clarity-software-solutions,2
797,Conventus,570.7493%,$6016031,Security,Illinois,Chicago,30,http://www.inc.com/profile/conventus,2
798,AnchorFree,569.3451%,$24815300,Security,California,San Jose,55,http://www.inc.com/profile/anchorfree,1
799,Jobvite,569.3117%,$10069474,Human Resources,California,San Francisco,61,http://www.inc.com/profile/jobvite,1
800,MobileDemand,566.0191%,$18901262,Computer Hardware,Iowa,"Cedar Rapids, IA",34,http://www.inc.com/profile/mobiledemand,5
801,Wireless Environment,564.8325%,$3635849,Consumer Products & Services,Ohio,Cleveland,7,http://www.inc.com/profile/wireless-environment,1
802,Independent Catalyst,563.4253%,$5187986,IT Services,Pennsylvania,"Pittsburgh, PA",3,http://www.inc.com/profile/independent-catalyst,3
803,MES,561.1108%,$7574056,Logistics & Transportation,Ohio,"Columbus, OH",18,http://www.inc.com/profile/mes,2
804,Innovative Advertising,561.075%,$11192000,Advertising & Marketing,Louisiana,"New Orleans-Metairie-Kenner, LA",20,http://www.inc.com/profile/innovative-advertising,1
805,Logos Logistics,560.3311%,$40631179,Logistics & Transportation,Michigan,Detroit,22,http://www.inc.com/profile/logos-logistics,1
806,EngagePoint,559.5856%,$22604000,Government Services,Maryland,"Washington, DC",137,http://www.inc.com/profile/engagepoint,2
807,Trulia,558.5897%,$68085000,Real Estate,California,San Francisco,462,http://www.inc.com/profile/trulia,1
808,Intone Networks,558.1554%,$17424468,IT Services,New Jersey,New York City,260,http://www.inc.com/profile/intone-networks,2
809,The Ruby Group,557.2278%,$11029919,Real Estate,New York,"Poughkeepsie-Newburgh-Middletown, NY",15,http://www.inc.com/profile/the-ruby-group,1
810,Unleashed Technologies,557.141%,$2100893,Business Products & Services,Maryland,Baltimore,24,http://www.inc.com/profile/unleashed-technologies,1
811,SoundConnect,556.7052%,$2632731,Telecommunications,Massachusetts,Boston,9,http://www.inc.com/profile/soundconnect,1
812,Reliant Funding,556.2969%,$2096324,Financial Services,California,San Diego,16,http://www.inc.com/profile/reliant-funding,1
813,Episource,556.0115%,$9401025,Health,California,Los Angeles,344,http://www.inc.com/profile/episource,1
814,Sigmaways,555.4217%,$5261712,IT Services,California,San Francisco,70,http://www.inc.com/profile/sigmaways,3
815,Fingerpaint,554.544%,$9539893,Advertising & Marketing,New York,"Albany-Schenectady-Troy, NY",67,http://www.inc.com/profile/fingerpaint,1
816,RevolutionEHR,553.3981%,$3508088,Software,Wisconsin,"Madison, WI",22,http://www.inc.com/profile/revolutionehr,2
817,C2 Solutions Group,553.1825%,$13854000,Government Services,Virginia,"Washington, DC",48,http://www.inc.com/profile/c2-solutions-group,3
818,Salzinger & Company,552.8589%,$3927612,IT Services,New York,New York City,15,http://www.inc.com/profile/salzinger-company,2
819,MesoCoat,552.7898%,$2492247,Manufacturing,Ohio,Cleveland,32,http://www.inc.com/profile/mesocoat,1
820,Black Mountain Systems,552.0049%,$12836672,Software,California,San Diego,63,http://www.inc.com/profile/black-mountain-systems,3
821,InDemand Interpreting,550.1231%,$3896539,Health,Washington,Seattle,130,http://www.inc.com/profile/indemand-interpreting,2
822,Dash Two,547.382%,$4276256,Advertising & Marketing,California,Los Angeles,8,http://www.inc.com/profile/dash-two,1
823,Mission3,546.3972%,$2082181,Software,Arizona,Phoenix,12,http://www.inc.com/profile/mission3,1
824,CommunicateHealth,546.0061%,$2238379,Health,Massachusetts,"Springfield, MA",23,http://www.inc.com/profile/communicatehealth,1
825,New River Systems,544.3901%,$7999265,Government Services,Virginia,"Washington, DC",27,http://www.inc.com/profile/new-river-systems,1
826,Pensionmark Retirement Group,544.2668%,$7041997,Financial Services,California,"Santa Barbara-Santa Maria-Goleta, CA",70,http://www.inc.com/profile/pensionmark-retirement-group,2
827,Proforma Powerhouse Solutions,544.0994%,$2074000,Advertising & Marketing,Minnesota,Minneapolis,3,http://www.inc.com/profile/proforma-powerhouse-solutions,1
828,Vectora Transportation,542.4646%,$33394162,Logistics & Transportation,Illinois,Chicago,14,http://www.inc.com/profile/vectora-transportation,1
829,Stage 4 Solutions,540.674%,$4050187,Advertising & Marketing,California,San Jose,31,http://www.inc.com/profile/stage-4-solutions,2
830,Launchpad Advertising,540.4878%,$6565000,Advertising & Marketing,New York,New York City,40,http://www.inc.com/profile/launchpad-advertising,2
831,Netwrix,539.1785%,$7389792,Software,California,Los Angeles,92,http://www.inc.com/profile/netwrix,2
832,In the Know Experiences,538.538%,$4340002,Travel & Hospitality,New York,New York City,6,http://www.inc.com/profile/in-the-know-experiences,1
833,Symons Ambulance,537.8354%,$3860537,Health,California,"Riverside-San Bernardino-Ontario, CA",200,http://www.inc.com/profile/symons-ambulance,2
834,Verus Consulting Group,536.7298%,$4595508,IT Services,Florida,"Naples-Marco Island, FL",25,http://www.inc.com/profile/verus-consulting-group,1
835,eGlobalTech,534.1693%,$41124203,IT Services,Virginia,"Washington, DC",200,http://www.inc.com/profile/eglobaltech,5
836,Textbroker,533.9316%,$7211397,Business Products & Services,Nevada,"Las Vegas-Paradise, NV",49,http://www.inc.com/profile/textbroker,1
837,Gogo,533.8282%,$233515000,Telecommunications,Illinois,Chicago,570,http://www.inc.com/profile/gogo,2
838,Evolve Bank & Trust,533.4222%,$79405099,Financial Services,Tennessee,"Memphis, TN-MS-AR",554,http://www.inc.com/profile/evolve-bank-trust,1
839,ExclusiveCPA,533.1859%,$4096485,Advertising & Marketing,Wisconsin,"Green Bay, WI",5,http://www.inc.com/profile/exclusivecpa,1
840,Daytner Construction,532.4213%,$22762321,Construction,Maryland,Baltimore,11,http://www.inc.com/profile/daytner-construction,4
841,TDBBS,532.2163%,$18323127,Consumer Products & Services,Virginia,"Richmond, VA",51,http://www.inc.com/profile/tdbbs,2
842,Innovative Construction & Roofing,531.0486%,$21544263,Construction,Missouri,"St. Louis, MO-IL",18,http://www.inc.com/profile/innovative-construction-roofing,2
843,NorAm International Partners,530.7729%,$79200594,Business Products & Services,Kentucky,Cincinnati,365,http://www.inc.com/profile/noram-international-partners,4
844,American Dream Home Improvement,530.4929%,$32794313,Construction,Illinois,Chicago,160,http://www.inc.com/profile/american-dream-home-improvement,1
845,mophie,530.012%,$101962640,Consumer Products & Services,California,Los Angeles,92,http://www.inc.com/profile/mophie,2
846,HighTower Advisors,527.98%,$75670270,Financial Services,Illinois,Chicago,236,http://www.inc.com/profile/hightower-advisors,2
847,Silverton Mortgage Specialists,526.8813%,$17610908,Financial Services,Georgia,Atlanta,135,http://www.inc.com/profile/silverton-mortgage-specialists,3
848,Blink Reaction,525.6211%,$2875974,IT Services,New Jersey,New York City,16,http://www.inc.com/profile/blink-reaction,1
849,Meers Advertising,524.9805%,$7127803,Advertising & Marketing,Missouri,"Kansas City, MO-KS",22,http://www.inc.com/profile/meers-advertising,3
850,Valuation Management Group,524.6553%,$33333530,Real Estate,Georgia,Atlanta,68,http://www.inc.com/profile/valuation-management-group,3
851,Connected Logistics,523.6463%,$15821783,Government Services,Alabama,"Huntsville, AL",79,http://www.inc.com/profile/connected-logistics,3
852,Ascendo Resources,523.4475%,$5823000,Human Resources,Florida,Miami,8,http://www.inc.com/profile/ascendo-resources,1
853,Insurance Care Direct,523.3726%,$32128000,Insurance,Florida,Miami,65,http://www.inc.com/profile/insurance-care-direct,5
854,Hipercept,523.2321%,$4200628,Real Estate,New York,New York City,27,http://www.inc.com/profile/hipercept,1
855,Growth Acceleration Partners,522.7264%,$8251336,Software,Texas,Austin,146,http://www.inc.com/profile/growth-acceleration-partners,1
856,Trigger Point Performance,522.6028%,$8366231,Health,Texas,Austin,38,http://www.inc.com/profile/trigger-point-performance,2
857,SeeChange Health,522.5611%,$41216340,Health,California,San Francisco,78,http://www.inc.com/profile/seechange-health,1
858,Measure Consumer Perspectives,522.1834%,$3108086,Business Products & Services,Kentucky,"Louisville/Jefferson County, KY-IN",24,http://www.inc.com/profile/measure-consumer-perspectives,1
859,Info Labs,521.2177%,$2985659,IT Services,Virginia,"Washington, DC",26,http://www.inc.com/profile/info-labs,1
860,Mosquito Squad,521.0667%,$12300568,Consumer Products & Services,Virginia,"Richmond, VA",223,http://www.inc.com/profile/mosquito-squad,3
861,MentorMate,520.5309%,$6868073,Software,Minnesota,Minneapolis,161,http://www.inc.com/profile/mentormate,2
862,Clean Currents,519.0435%,$13231288,Energy,Maryland,"Washington, DC",24,http://www.inc.com/profile/clean-currents,3
863,Amotec,518.2754%,$9613131,Human Resources,Ohio,Cleveland,25,http://www.inc.com/profile/amotec,6
864,Mail Shark,517.8495%,$5386091,Advertising & Marketing,Pennsylvania,"Reading, PA",25,http://www.inc.com/profile/mail-shark,2
865,SRS Core,517.4263%,$2859715,Business Products & Services,Georgia,Atlanta,19,http://www.inc.com/profile/srs-core,1
