Rank,Company,Growth,Revenue,Industry,State,Metro,Employees,URL,YrsOnList
2642,Performance Results,88.1849%,$13826079,Government Services,West Virginia,"Morgantown, WV",198,http://www.inc.com/profile/performance-results,1
2643,Creative Tent International,88.1435%,$9648000,Manufacturing,Arizona,"Lake Havasu City-Kingman, AZ",65,http://www.inc.com/profile/creative-tent-international,3
2644,Euro-Pro Operating,88.0984%,$526217530,Consumer Products & Services,Massachusetts,Boston,225,http://www.inc.com/profile/euro-pro-operating,2
2645,Batteries Plus Bulbs,88.0651%,$101740325,Retail,Wisconsin,"Milwaukee-Waukesha-West Allis, WI",285,http://www.inc.com/profile/batteries-plus-bulbs,4
2646,Atalasoft,87.9647%,$3294351,Software,Massachusetts,"Springfield, MA",20,http://www.inc.com/profile/atalasoft,3
2646,Isis Parenting,87.8421%,$6250000,Consumer Products & Services,Massachusetts,Boston,150,http://www.inc.com/profile/isis-parenting,3
2647,Novus Biologicals,87.8266%,$10854586,Health,Colorado,Denver,31,http://www.inc.com/profile/novus-biologicals,4
2648,Integrity Applications,87.7222%,$86501288,Government Services,Virginia,"Washington, DC",346,http://www.inc.com/profile/integrity-applications,6
2649,Netchex,87.7053%,$4674030,Human Resources,Louisiana,"New Orleans-Metairie-Kenner, LA",37,http://www.inc.com/profile/netchex,1
2650,DOOR3 Business Applications,87.6912%,$2699000,Software,New York,New York City,32,http://www.inc.com/profile/door3-business-applications,1
2651,Observant,87.6467%,$8767672,Health,Massachusetts,Boston,25,http://www.inc.com/profile/observant,3
2652,Veracity Engineering,87.6024%,$6084838,Government Services,District of Columbia,"Washington, DC",50,http://www.inc.com/profile/veracity-engineering,2
2653,Isagenix,87.5988%,$225022851,Health,Arizona,,262,http://www.inc.com/profile/isagenix,4
2654,Location3 Media,87.5295%,$13801761,Advertising & Marketing,Colorado,Denver,37,http://www.inc.com/profile/location3-media,4
2655,Kraus Commercial Roofing,87.4102%,$12666886,Construction,Pennsylvania,Philadelphia,56,http://www.inc.com/profile/kraus-commercial-roofing,3
2656,MAIC,87.3563%,$6357000,Business Products & Services,Maryland,"Washington, DC",65,http://www.inc.com/profile/maic,1
2657,Sterling Commerce Group,87.2721%,$11905691,Advertising & Marketing,Wisconsin,"Milwaukee-Waukesha-West Allis, WI",115,http://www.inc.com/profile/sterling-commerce-group,2
2658,ISYS Technologies,87.2325%,$13918826,Government Services,Colorado,Denver,130,http://www.inc.com/profile/isys-technologies,2
2659,DSi,87.2047%,$5007427,Business Products & Services,Tennessee,"Nashville-Davidson--Murfreesboro--Franklin, TN",45,http://www.inc.com/profile/dsi,2
2660,iMarc,87.1317%,$2230846,IT Services,Massachusetts,Boston,22,http://www.inc.com/profile/imarc,2
2661,New Creature Holdings,87.1263%,$23396399,Business Products & Services,Arkansas,"Fayetteville-Springdale-Rogers, AR-MO",22,http://www.inc.com/profile/new-creature-holdings,4
2662,Alternate Solutions Homecare,87.1179%,$29500120,Health,Ohio,"Dayton, OH",366,http://www.inc.com/profile/alternate-solutions-homecare,4
2663,WahlcoMetroflex,87.0468%,$22662624,Manufacturing,Maine,"Lewiston-Auburn, ME",83,http://www.inc.com/profile/wahlcometroflex,4
2664,ZAP Engineering & Construction Services,87.0249%,$8887618,Engineering,Colorado,"Denver-Aurora, CO",28,http://www.inc.com/profile/zap-engineering-construction-services,3
2665,BroadSoft,86.9948%,$68887000,Telecommunications,Maryland,"Washington, DC",318,http://www.inc.com/profile/broadsoft,4
2666,LAI International,86.8728%,$43630361,Manufacturing,Arizona,Phoenix,225,http://www.inc.com/profile/lai-international,4
2667,Evoke Technologies,86.7955%,$2320000,IT Services,Ohio,"Dayton, OH",85,http://www.inc.com/profile/evoke-technologies,1
2668,Convergence Consulting Group,86.7798%,$2337676,IT Services,Florida,Tampa,14,http://www.inc.com/profile/convergence-consulting-group,1
2669,Cardinal Culinary Services,86.7604%,$5358610,Food & Beverage,Texas,Houston,40,http://www.inc.com/profile/cardinal-culinary-services,1
2670,Knowledge Mosaic,86.698%,$2165249,Media,Washington,Seattle,19,http://www.inc.com/profile/knowledge-mosaic,1
2671,Group Insurance Solutions,86.6763%,$6431000,Insurance,Maryland,Baltimore,50,http://www.inc.com/profile/group-insurance-solutions,2
2672,Global Futures & Forex,86.6585%,$157648000,Financial Services,Michigan,"Grand Rapids-Wyoming, MI",342,http://www.inc.com/profile/global-futures-forex,3
2673,ImageFIRST Healthcare Laundry Specialists,86.5622%,$61295000,Health,Pennsylvania,Philadelphia,512,http://www.inc.com/profile/imagefirst-healthcare-laundry-specialists,1
2674,Quantum Research International,86.4939%,$85244762,Government Services,Alabama,"Huntsville, AL",415,http://www.inc.com/profile/quantum-research-international,3
2675,S4,86.4726%,$17075534,Government Services,Massachusetts,Boston,102,http://www.inc.com/profile/s4,5
2676,AutohausAZ.com,86.4636%,$10841061,Retail,Arizona,Phoenix,0,http://www.inc.com/profile/autohausazcom,3
2678,Nextrials,86.3312%,$4788087,Health,California,San Francisco,26,http://www.inc.com/profile/nextrials,4
2679,BOC International,86.3315%,$17399254,Logistics & Transportation,Massachusetts,Boston,35,http://www.inc.com/profile/boc-international,3
2680,WideOrbit,86.3013%,$26850204,Software,California,San Francisco,188,http://www.inc.com/profile/wideorbit,2
2681,TeleTracking Technologies,86.2846%,$51736643,Health,Pennsylvania,"Pittsburgh, PA",226,http://www.inc.com/profile/teletracking-technologies,3
2682,Progressive Medical,86.1719%,$289093715,Health,Ohio,"Columbus, OH",488,http://www.inc.com/profile/progressive-medical,9
2683,SaltWorks,86.1262%,$7639750,Food & Beverage,Washington,Seattle,24,http://www.inc.com/profile/saltworks,4
2684,NeoPhotonics,86.0216%,$155062000,Telecommunications,California,San Jose,0,http://www.inc.com/profile/neophotonics,2
2685,Bob Fernandez & Sons,85.9459%,$4460003,Manufacturing,Arizona,"Sierra Vista-Douglas, AZ",400,http://www.inc.com/profile/bob-fernandez-sons,1
2686,Malcap Mortgage,85.9435%,$3333462,Financial Services,Tennessee,Nashville,35,http://www.inc.com/profile/malcap-mortgage,3
2687,Event Architects,85.9039%,$31309049,Advertising & Marketing,Illinois,Chicago,25,http://www.inc.com/profile/event-architects,1
2688,TopSpot Internet Marketing,85.8109%,$9649979,Advertising & Marketing,Texas,Houston,34,http://www.inc.com/profile/topspot-internet-marketing,2
2689,NMR Consulting,85.6853%,$16634703,IT Services,Virginia,"Washington, DC",100,http://www.inc.com/profile/nmr-consulting,3
2690,Great Lakes Home Health & Hospice,85.6756%,$47098564,Health,Michigan,"Jackson, MI",598,http://www.inc.com/profile/great-lakes-home-health-hospice,3
2691,DSR Management,85.5766%,$18818863,IT Services,Illinois,Chicago,120,http://www.inc.com/profile/dsr-management,6
2692,Performance Software,85.5484%,$17868939,Software,Arizona,Phoenix,98,http://www.inc.com/profile/performance-software,5
2693,Leader Bank,85.5239%,$23671000,Financial Services,Massachusetts,Boston,100,http://www.inc.com/profile/leader-bank,3
2694,TTS,85.4896%,$240098206,Logistics & Transportation,Texas,Dallas,75,http://www.inc.com/profile/tts,1
2695,Choctaw Professional Resources Enterprise,85.4275%,$22265972,Government Services,Oklahoma,"Durant, OK",789,http://www.inc.com/profile/choctaw-professional-resources-enterprise,1
2696,SpectraSensors,85.4281%,$17862461,Energy,Texas,Houston,81,http://www.inc.com/profile/spectrasensors,3
2697,SEA Corp,85.4218%,$65341812,Government Services,Rhode Island,"Providence-New Bedford-Fall River, RI-MA",348,http://www.inc.com/profile/sea-corp,4
2698,Bit-Wizards,85.4004%,$2243642,IT Services,Florida,"Fort Walton Beach-Crestview-Destin, FL",21,http://www.inc.com/profile/bit-wizards,2
2699,CETRA Language Solutions,85.2249%,$3024257,Business Products & Services,Pennsylvania,Philadelphia,14,http://www.inc.com/profile/cetra-language-solutions,3
2700,CenturyNovelty.com,85.2148%,$4910548,Retail,Michigan,Detroit,22,http://www.inc.com/profile/centurynoveltycom,2
2701,KleenMark,85.1677%,$19151025,Business Products & Services,Wisconsin,"Madison, WI",679,http://www.inc.com/profile/kleenmark,2
2702,Energy Central,85.1089%,$7512547,Media,Colorado,Denver,40,http://www.inc.com/profile/energy-central,4
2703,Dodge Communications,85.0962%,$2695000,Advertising & Marketing,Georgia,Atlanta,17,http://www.inc.com/profile/dodge-communications,2
2704,Preferred Freezer Services,85.0105%,$170526000,Logistics & Transportation,New Jersey,New York City,1003,http://www.inc.com/profile/preferred-freezer-services,4
2705,Barrister Global Services Network,85%,$18500000,IT Services,Louisiana,"Hammond, LA",175,http://www.inc.com/profile/barrister-global-services-network,3
2706,Reichard Staffing,84.964%,$3160469,Human Resources,Florida,"Jacksonville, FL",10,http://www.inc.com/profile/reichard-staffing,1
2707,Jack's Small Engine & Generator Service,84.9211%,$9711423,Retail,Maryland,Baltimore,36,http://www.inc.com/profile/jacks-small-engine-generator-service,2
2708,GTN Technical Staffing,84.9056%,$4819160,Human Resources,Texas,Dallas,29,http://www.inc.com/profile/gtn-technical-staffing,2
2709,Catacel,84.8652%,$2558449,Energy,Ohio,"Akron, OH",36,http://www.inc.com/profile/catacel,1
2710,eMazzanti Technologies,84.8174%,$2011876,IT Services,New Jersey,New York City,9,http://www.inc.com/profile/emazzanti-technologies,1
2711,Ohio Power Tool,84.7597%,$2813510,Consumer Products & Services,Ohio,"Columbus, OH",10,http://www.inc.com/profile/ohio-power-tool,2
2712,Harbor Financial Services,84.4955%,$8952581,Financial Services,Alabama,"Mobile, AL",87,http://www.inc.com/profile/harbor-financial-services,1
2713,Magnetic,84.4979%,$2420094,Advertising & Marketing,New York,New York City,28,http://www.inc.com/profile/magnetic,2
2714,Perimeter E-Security,84.4403%,$57368000,Security,Connecticut,"New Haven-Milford, CT",311,http://www.inc.com/profile/perimeter-e-security,4
2715,KeyLogic,84.4085%,$16143103,IT Services,West Virginia,"Morgantown, WV",126,http://www.inc.com/profile/keylogic,5
2716,Pallet Central Enterprises,84.3157%,$14444626,Business Products & Services,Georgia,Atlanta,10,http://www.inc.com/profile/pallet-central-enterprises,2
2717,Autoline Industries,84.2706%,$2180505,Manufacturing,Arizona,Phoenix,5,http://www.inc.com/profile/autoline-industries,2
2718,Entellects,84.245%,$5746813,IT Services,Illinois,Chicago,90,http://www.inc.com/profile/entellects,1
2719,InfoYogi,84.2183%,$4198245,IT Services,California,San Jose,30,http://www.inc.com/profile/infoyogi,2
2720,Certified Languages International,84.1804%,$8262226,Telecommunications,Oregon,"Portland, OR",47,http://www.inc.com/profile/certified-languages-international,1
2721,PayReel,84.0643%,$15913932,Business Products & Services,Colorado,Denver,12,http://www.inc.com/profile/payreel,3
2722,Avineon,84.0163%,$45910672,Government Services,Virginia,"Washington, DC",1300,http://www.inc.com/profile/avineon,3
2723,Integrated Control,83.9497%,$10415730,Manufacturing,New York,New York City,51,http://www.inc.com/profile/integrated-control,1
2724,Bearse Manufacturing,83.9399%,$5968643,Manufacturing,Illinois,Chicago,107,http://www.inc.com/profile/bearse-manufacturing,1
2725,Action Target,83.932%,$44283715,Manufacturing,Utah,"Provo-Orem, UT",140,http://www.inc.com/profile/action-target,1
2726,Second Wind,83.8232%,$11367575,Energy,Massachusetts,Boston,45,http://www.inc.com/profile/second-wind,4
2727,Lyon Roofing,83.6907%,$11461042,Manufacturing,Tennessee,"Kingsport-Bristol-Bristol, TN-VA",52,http://www.inc.com/profile/lyon-roofing,1
2728,Equilar,83.5869%,$8947617,Business Products & Services,California,San Francisco,48,http://www.inc.com/profile/equilar,4
2729,MNJ Technologies Direct,83.5329%,$61300000,Computer Hardware,Illinois,Chicago,0,http://www.inc.com/profile/mnj-technologies-direct,2
2730,Iatric Systems,83.474%,$25882489,IT Services,Massachusetts,Boston,214,http://www.inc.com/profile/iatric-systems,3
2731,Cornerstone Detention Products,83.4568%,$42958446,Construction,Alabama,"Huntsville, AL",157,http://www.inc.com/profile/cornerstone-detention-products,3
2732,The Queensboro Shirt Company,83.4091%,$12724452,Consumer Products & Services,North Carolina,"Wilmington, NC",110,http://www.inc.com/profile/the-queensboro-shirt-company,3
2733,eSolutions,83.3598%,$7746438,IT Services,Kansas,"Kansas City, MO-KS",60,http://www.inc.com/profile/esolutions,1
2734,Mentoring Minds,83.3195%,$10588247,Education,Texas,"Tyler, TX",53,http://www.inc.com/profile/mentoring-minds,1
2735,VST Consulting,83.2804%,$4090713,Software,New Jersey,New York City,45,http://www.inc.com/profile/vst-consulting,3
2736,Sabre Industries,83.2595%,$302063000,Telecommunications,Pennsylvania,Philadelphia,964,http://www.inc.com/profile/sabre-industries,1
2737,Dayspring Restoration,83.2439%,$4923180,Construction,Montana,"Missoula, MT",41,http://www.inc.com/profile/dayspring-restoration,1
2738,The Exit Light Company,83.2174%,$3266103,Retail,California,San Diego,15,http://www.inc.com/profile/the-exit-light-company,1
2739,Connolly,83.0108%,$130057365,Financial Services,Connecticut,"Bridgeport-Stamford-Norwalk, CT",596,http://www.inc.com/profile/connolly,2
2740,WPromote,82.9912%,$8381558,Advertising & Marketing,California,Los Angeles,60,http://www.inc.com/profile/wpromote,4
2741,Northridge Systems,82.9533%,$8146009,IT Services,Georgia,Atlanta,64,http://www.inc.com/profile/northridge-systems,2
2742,QuinStreet,82.9441%,$260527000,Advertising & Marketing,California,San Francisco,477,http://www.inc.com/profile/quinstreet,1
2743,TechnoDyne,82.9263%,$75100040,IT Services,New Jersey,New York City,450,http://www.inc.com/profile/technodyne,1
2744,Enroute Computer Solutions,82.9344%,$24419840,Engineering,New Jersey,"Atlantic City-Hammonton, NJ",0,http://www.inc.com/profile/enroute-computer-solutions,1
2745,Roamware,82.8978%,$54049968,Telecommunications,California,San Jose,369,http://www.inc.com/profile/roamware,2
2746,Living Direct,82.8885%,$40357068,Retail,Texas,Austin,60,http://www.inc.com/profile/living-direct,2
2747,Information Innovators,82.8808%,$37293979,Government Services,Virginia,"Washington, DC",185,http://www.inc.com/profile/information-innovators,4
2749,Visix,82.6762%,$5773153,Software,Georgia,Atlanta,30,http://www.inc.com/profile/visix,4
2750,ReStockIt.com,82.6816%,$20418995,Business Products & Services,Florida,Miami,24,http://www.inc.com/profile/restockitcom,3
2751,BrightStar Partners,82.5976%,$4917337,IT Services,Illinois,Chicago,18,http://www.inc.com/profile/brightstar-partners,2
2752,inoLECT,82.5022%,$3531743,Engineering,Louisiana,"Baton Rouge, LA",15,http://www.inc.com/profile/inolect,1
2753,VIPdesk,82.4888%,$15913921,Business Products & Services,Virginia,"Washington, DC",170,http://www.inc.com/profile/vipdesk,6
2754,PicScout,82.4254%,$4588000,Media,California,San Jose,46,http://www.inc.com/profile/picscout,1
2755,Adaptive Solutions,82.4271%,$5113433,IT Services,Pennsylvania,Philadelphia,22,http://www.inc.com/profile/adaptive-solutions,4
2756,Managed Business Solutions,82.4109%,$18971833,IT Services,Colorado,"Colorado Springs, CO",216,http://www.inc.com/profile/managed-business-solutions,6
2757,Intermark Foods,82.3975%,$6393652,Food & Beverage,Florida,Miami,25,http://www.inc.com/profile/intermark-foods,2
2758,Puente Construction Enterprises,82.3771%,$47210781,Government Services,New Jersey,Philadelphia,35,http://www.inc.com/profile/puente-construction-enterprises,2
2759,Xplane,82.3103%,$5626069,Business Products & Services,Oregon,"Portland, OR",29,http://www.inc.com/profile/xplane,4
2760,Brooklyn Industries,82.2901%,$13428422,Retail,New York,New York City,156,http://www.inc.com/profile/brooklyn-industries,5
2761,Alpine Access,82.2655%,$47419283,Business Products & Services,Colorado,Denver,2620,http://www.inc.com/profile/alpine-access,6
2762,El Camino Charter Lines,82.2642%,$4714803,Logistics & Transportation,California,San Francisco,75,http://www.inc.com/profile/el-camino-charter-lines,4
2763,Prometheus Laboratories,82.2219%,$341503000,Health,California,San Diego,457,http://www.inc.com/profile/prometheus-laboratories,7
2764,The Computer Company,82.1878%,$2718408,IT Services,Connecticut,"Hartford-West Hartford-East Hartford, CT",28,http://www.inc.com/profile/the-computer-company,3
2765,Unlimited Furniture Group,82.1429%,$5274387,Consumer Products & Services,New Jersey,New York City,7,http://www.inc.com/profile/unlimited-furniture-group,1
2766,Galaxy Desserts,82.0639%,$16920582,Food & Beverage,California,San Francisco,250,http://www.inc.com/profile/galaxy-desserts,4
2767,Pleasant Hill Grain,82.0379%,$9880003,Retail,Nebraska,none,23,http://www.inc.com/profile/pleasant-hill-grain,3
2768,Network Infrastructure Technologies,82.0313%,$3262000,Health,New York,New York City,45,http://www.inc.com/profile/network-infrastructure-technologies,2
2769,BankServ,81.9488%,$34439884,Financial Services,Nevada,"Las Vegas-Paradise, NV",145,http://www.inc.com/profile/bankserv,6
2770,Ginter Electrical Contractors,81.9136%,$3513580,Construction,Ohio,Cincinnati,21,http://www.inc.com/profile/ginter-electrical-contractors,3
2771,CPI Solutions,81.8411%,$15841396,IT Services,California,"Oxnard-Thousand Oaks-Ventura, CA",45,http://www.inc.com/profile/cpi-solutions,2
2772,Corbin,81.8173%,$9933895,Government Services,Virginia,"Washington, DC",130,http://www.inc.com/profile/corbin,3
2773,Picis,81.8149%,$121796000,Health,Massachusetts,Boston,638,http://www.inc.com/profile/picis,4
2774,Element Fusion,81.7849%,$2534350,Software,Oklahoma,"Oklahoma City, OK",28,http://www.inc.com/profile/element-fusion,3
2775,Image Locations,81.6397%,$3526641,Media,California,Los Angeles,19,http://www.inc.com/profile/image-locations,1
2776,Corporate IT Solutions,81.624%,$3987928,IT Services,Massachusetts,Boston,18,http://www.inc.com/profile/corporate-it-solutions,2
2777,Integration Partners,81.5576%,$26600000,IT Services,Massachusetts,Boston,49,http://www.inc.com/profile/integration-partners,3
2778,GBCblue,81.5023%,$5392576,Business Products & Services,Washington,"Portland, OR",0,http://www.inc.com/profile/gbcblue,2
2779,FusionStorm,81.4994%,$459682293,IT Services,California,San Francisco,400,http://www.inc.com/profile/fusionstorm,3
2780,Brooklyn Brewery,81.4864%,$20439000,Food & Beverage,New York,New York City,35,http://www.inc.com/profile/brooklyn-brewery,1
2781,Account Control Technology,81.3514%,$21483000,Financial Services,California,Los Angeles,290,http://www.inc.com/profile/account-control-technology,4
2782,The Mortgage Group,81.317%,$5867523,Financial Services,Massachusetts,"Providence-New Bedford-Fall River, RI-MA",130,http://www.inc.com/profile/the-mortgage-group,2
2783,Five9,81.2133%,$19909525,Software,California,San Francisco,175,http://www.inc.com/profile/five9,2
2784,NGP VAN,81.1679%,$6847155,Software,District of Columbia,"Washington, DC",52,http://www.inc.com/profile/ngp-van,4
2785,Corporate Floors,81.1334%,$6735514,Construction,Texas,Dallas,48,http://www.inc.com/profile/corporate-floors,2
2786,nCircle,81.0889%,$21852000,Software,California,San Francisco,82,http://www.inc.com/profile/ncircle,4
2787,Federated Wholesale,81.0695%,$4716809,Consumer Products & Services,Georgia,Atlanta,6,http://www.inc.com/profile/federated-wholesale,2
2788,Geocent,81.062%,$15768288,IT Services,Louisiana,"New Orleans-Metairie-Kenner, LA",135,http://www.inc.com/profile/geocent,1
2789,MISource,80.986%,$19245193,Human Resources,Florida,Tampa,41,http://www.inc.com/profile/misource,1
2790,Emmi Solutions,80.9437%,$6418168,Health,Illinois,Chicago,51,http://www.inc.com/profile/emmi-solutions,1
2791,NeoSystems,80.8852%,$14450248,Financial Services,Virginia,"Washington, DC",96,http://www.inc.com/profile/neosystems,1
2792,Heschong Mahone Group,80.8822%,$4057026,Energy,California,"Sacramento--Arden-Arcade--Roseville, CA",30,http://www.inc.com/profile/heschong-mahone-group,3
2793,National Energy Control,80.7867%,$3795689,Health,Ohio,Cincinnati,42,http://www.inc.com/profile/national-energy-control,2
2794,Schumacher Group,80.7663%,$388804720,Health,Louisiana,"Lafayette, LA",714,http://www.inc.com/profile/schumacher-group,3
2795,S.A. Technology,80.7357%,$16615903,Government Services,Colorado,"Fort Collins-Loveland, CO",136,http://www.inc.com/profile/sa-technology,6
2796,McGovern Physical Therapy Associates,80.6708%,$3480831,Health,Massachusetts,Boston,31,http://www.inc.com/profile/mcgovern-physical-therapy-associates,1
2797,EPE,80.5698%,$29703525,Manufacturing,New Hampshire,"Manchester-Nashua, NH",170,http://www.inc.com/profile/epe,1
2798,Cornerstone Staffing Solutions,80.5058%,$58875905,Human Resources,California,San Francisco,10037,http://www.inc.com/profile/cornerstone-staffing-solutions,4
2799,"Lambert, Edwards & Associates",80.4804%,$6537000,Advertising & Marketing,Michigan,"Grand Rapids-Wyoming, MI",40,http://www.inc.com/profile/lambert-edwards-associates,2
2800,Cvision Technologies,80.3294%,$3310981,Software,New York,New York City,27,http://www.inc.com/profile/cvision-technologies,2
2801,Padilla Construction Services,80.3205%,$33395326,Construction,New York,New York City,250,http://www.inc.com/profile/padilla-construction-services,2
2802,W.S. Darley & Co.,80.3038%,$103160492,Manufacturing,Illinois,Chicago,213,http://www.inc.com/profile/ws-darley-co,2
2803,MBS Dev,80.2731%,$8502591,IT Services,Colorado,Denver,35,http://www.inc.com/profile/mbs-dev,2
2804,Cadena Contracting,80.2062%,$14157000,Construction,Arkansas,"Little Rock-North Little Rock-Conway, AR",12,http://www.inc.com/profile/cadena-contracting,4
2805,The List,80.1513%,$5237502,Advertising & Marketing,Georgia,Atlanta,52,http://www.inc.com/profile/the-list,2
2806,Hawk Consultants,80.1203%,$18653682,Construction,Alaska,"Anchorage, AK",90,http://www.inc.com/profile/hawk-consultants,1
2807,Projility,80.1249%,$2471734,IT Services,Virginia,"Washington, DC",13,http://www.inc.com/profile/projility,1
2808,Visiting Angels,80.1015%,$9585000,Health,Pennsylvania,Philadelphia,21,http://www.inc.com/profile/visiting-angels,1
2809,DLT Solutions,80.102%,$612628209,Government Services,Virginia,"Washington, DC",220,http://www.inc.com/profile/dlt-solutions,5
2810,Frontline International,80.0554%,$2650472,Manufacturing,Ohio,"Akron, OH",11,http://www.inc.com/profile/frontline-international,1
2811,PayPros,80.0482%,$153422564,Financial Services,California,San Francisco,150,http://www.inc.com/profile/paypros,3
2812,Moore Freight Service,80.0544%,$29761659,Logistics & Transportation,Tennessee,"Knoxville, TN",250,http://www.inc.com/profile/moore-freight-service,3
2813,Pulse Systems,80%,$14400000,Health,Kansas,"Wichita, KS",105,http://www.inc.com/profile/pulse-systems,1
2814,Agosto,80%,$4500000,IT Services,Minnesota,Minneapolis,25,http://www.inc.com/profile/agosto,2
2815,Total Mortgage Services,79.9898%,$8807628,Financial Services,Connecticut,"New Haven-Milford, CT",68,http://www.inc.com/profile/total-mortgage-services,1
2816,a2z,79.9815%,$4446068,Software,Maryland,Baltimore,33,http://www.inc.com/profile/a2z,4
2817,Info Directions,79.9693%,$18104522,Telecommunications,New York,"Rochester, NY",152,http://www.inc.com/profile/info-directions,4
2818,Cybera,79.9232%,$22485000,IT Services,Tennessee,Nashville,75,http://www.inc.com/profile/cybera,4
2819,Greentarget Global Group,79.842%,$3389910,Advertising & Marketing,Illinois,Chicago,14,http://www.inc.com/profile/greentarget-global-group,2
2820,Archway,79.7%,$141371955,Logistics & Transportation,Minnesota,Minneapolis,1600,http://www.inc.com/profile/archway,2
2821,Clinical Research Management,79.6697%,$34855252,Health,Ohio,Cleveland,305,http://www.inc.com/profile/clinical-research-management,2
2822,Online Stores,79.6524%,$23341713,Retail,Pennsylvania,"Pittsburgh, PA",104,http://www.inc.com/profile/online-stores,3
2823,Tripwire,79.5173%,$74006000,Security,Oregon,"Portland, OR",277,http://www.inc.com/profile/tripwire,6
2824,Clary Business Machines,79.4872%,$11200000,Business Products & Services,California,San Diego,20,http://www.inc.com/profile/clary-business-machines,3
2825,ProMed Molded Products,79.3543%,$29997000,Manufacturing,Minnesota,Minneapolis,201,http://www.inc.com/profile/promed-molded-products,3
2826,Practical Computer Applications,79.2786%,$3543740,IT Services,Massachusetts,Boston,21,http://www.inc.com/profile/practical-computer-applications,1
2827,Maverick Communications,79.2476%,$5600000,Telecommunications,Texas,"Beaumont-Port Arthur, TX",48,http://www.inc.com/profile/maverick-communications,3
2828,Temporary Housing Directory,79.2412%,$31514478,Travel & Hospitality,Texas,"Denver-Aurora, CO",33,http://www.inc.com/profile/temporary-housing-directory,3
2829,Pinckney Hugo Group,79.081%,$9244456,Advertising & Marketing,New York,"Syracuse, NY",32,http://www.inc.com/profile/pinckney-hugo-group,4
2830,The FruitGuys,79.0706%,$6198627,Food & Beverage,California,San Francisco,36,http://www.inc.com/profile/the-fruitguys,3
2831,liveBooks,78.8655%,$3563000,Business Products & Services,California,San Francisco,55,http://www.inc.com/profile/livebooks,1
2832,Nexum,78.7127%,$34919119,Security,Illinois,Chicago,55,http://www.inc.com/profile/nexum,4
2833,U.S. Energy Services,78.7009%,$17737505,Energy,Minnesota,Minneapolis,77,http://www.inc.com/profile/us-energy-services,8
2834,Aaron's,78.3054%,$8834368,Retail,Pennsylvania,"Harrisburg-Carlisle, PA",45,http://www.inc.com/profile/aarons,2
2835,Allconnect,78.2919%,$59728972,Consumer Products & Services,Georgia,Atlanta,511,http://www.inc.com/profile/allconnect,3
2836,Ryonet,78.2696%,$14571341,Business Products & Services,Washington,"Portland, OR",45,http://www.inc.com/profile/ryonet,1
2837,Freedom Healthcare Staffing,78.1021%,$4108859,Health,Colorado,Denver,92,http://www.inc.com/profile/freedom-healthcare-staffing,1
2838,Paragon Corporate Housing,78.0451%,$4291869,Travel & Hospitality,Washington,"Kennewick-Pasco-Richland, WA",30,http://www.inc.com/profile/paragon-corporate-housing,1
2839,The LiRo Group,77.8959%,$225379200,Construction,New York,New York City,448,http://www.inc.com/profile/the-liro-group,1
2840,Venturity Financial Partners,77.8846%,$2775000,Financial Services,Texas,Dallas,35,http://www.inc.com/profile/venturity-financial-partners,3
2841,Total Quality Logistics,77.8436%,$523034520,Logistics & Transportation,Ohio,Cincinnati,966,http://www.inc.com/profile/total-quality-logistics,6
2842,User Insight,77.5867%,$3138304,Advertising & Marketing,Georgia,Atlanta,28,http://www.inc.com/profile/user-insight,3
2843,Transportation Insight,77.5742%,$231038143,Logistics & Transportation,North Carolina,"Hickory-Lenoir-Morganton, NC",148,http://www.inc.com/profile/transportation-insight,3
2844,eROI,77.5529%,$4757182,Advertising & Marketing,Oregon,"Portland, OR",47,http://www.inc.com/profile/eroi,4
2845,Jensen Audio Visual,77.4109%,$9031037,Business Products & Services,California,"Santa Barbara-Santa Maria-Goleta, CA",22,http://www.inc.com/profile/jensen-audio-visual,3
2846,ExtensionEngine,77.3914%,$2150250,Software,Massachusetts,Boston,75,http://www.inc.com/profile/extensionengine,2
2847,Petrus Brands,77.3402%,$5543402,Food & Beverage,Georgia,Atlanta,28,http://www.inc.com/profile/petrus-brands,1
2848,Plant Fantasies,77.2727%,$3900000,Business Products & Services,New York,New York City,35,http://www.inc.com/profile/plant-fantasies,1
2849,Vigilan,77.2684%,$3581269,Software,Oregon,"Portland, OR",17,http://www.inc.com/profile/vigilan,3
2850,Campfire Interactive,77.1869%,$2309819,Software,Michigan,Detroit,17,http://www.inc.com/profile/campfire-interactive,2
2851,Daymark Solutions,77.1174%,$14561104,IT Services,Massachusetts,Boston,21,http://www.inc.com/profile/daymark-solutions,3
2852,Ovations Food Services,77.1025%,$167034872,Food & Beverage,Florida,Tampa,8787,http://www.inc.com/profile/ovations-food-services,2
2853,Geonetric,77.0058%,$4611000,Health,Iowa,"Cedar Rapids, IA",63,http://www.inc.com/profile/geonetric,4
2854,Complete Book & Media Supply,76.9912%,$9000000,Business Products & Services,Texas,Austin,21,http://www.inc.com/profile/complete-book-media-supply,2
2855,Rothstein Kass,76.9715%,$169475000,Financial Services,New Jersey,New York City,820,http://www.inc.com/profile/rothstein-kass,2
2856,CustomInk,76.9611%,$61653825,Consumer Products & Services,Virginia,"Washington, DC",280,http://www.inc.com/profile/customink,6
2857,Studio 921 Salon & Day Spa,76.9231%,$2300000,Consumer Products & Services,Maryland,Baltimore,48,http://www.inc.com/profile/studio-921-salon-day-spa,2
